State,Location,Latitude,Longitude
Rajasthan,Deshnoke,27.80,73.34
Rajasthan,Devgarh,25.53,73.91
Rajasthan,Dhaulpur,26.71,77.74
Rajasthan,Didwana,27.40,74.58
Rajasthan,Dig,27.47,77.33
Rajasthan,Dungarpur,23.84,73.71
Rajasthan,Fatehpur,27.99,74.96
Rajasthan,Galiakot,23.52,74.02
Rajasthan,Ganganagar,29.92,73.87
Rajasthan,Gangapur,26.47,76.72
Rajasthan,Govindgarh,27.50,77.00
Rajasthan,Gulabpura,25.90,74.66
Rajasthan,Hanumangarh,29.11,74.60
Rajasthan,Hindaun,26.73,77.04
Rajasthan,Jahazpur,25.62,75.28
Rajasthan,Jaipur,27.00,76.00
Rajasthan,Jaisalmer,26.99,71.01
Rajasthan,Jaitaran,26.20,73.94
Rajasthan,Jalor,25.35,72.62
Rajasthan,Jalore,25.08,72.29
Rajasthan,Jhalawar,24.60,76.16
Rajasthan,Jhalrapatan,24.54,76.17
Rajasthan,Jhunjhunun,28.13,75.40
Rajasthan,Jobner,26.97,75.39
Rajasthan,Jodhpur,26.75,72.75
Rajasthan,Kaman,27.66,77.27
Rajasthan,Kanor,24.43,74.27
Rajasthan,Kapren,25.41,76.07
Rajasthan,Karanpur,29.84,73.46
Rajasthan,Karauli,26.58,77.10
Rajasthan,Kekri,25.97,75.15
Rajasthan,Keshorai Patan,25.29,75.94
Rajasthan,Khandela,27.60,75.50
Rajasthan,Khanpur,24.73,76.40
Rajasthan,Khetri,28.00,75.79
Rajasthan,Kishangarh,26.59,74.85
Rajasthan,Kota,25.18,75.84
Rajasthan,Kotputli,27.70,76.20
Rajasthan,Kuchaman,27.15,74.86
Rajasthan,Kuchera,26.99,73.97
Rajasthan,Kumher,27.32,77.37
Rajasthan,Kushalgarh,23.20,74.45
Rajasthan,Lachhmangarh Sikar,27.82,75.03
Rajasthan,Ladnun,27.65,74.40
Rajasthan,Lakheri,25.67,76.18
Rajasthan,Lalsot,26.56,76.33
Rajasthan,Losal,27.40,74.92
Rajasthan,Mahwah,27.05,76.93
Rajasthan,Makrana,27.04,74.72
Rajasthan,Malpura,26.28,75.36
Rajasthan,Mandal,25.44,74.57
Rajasthan,Mandalgarh,25.19,75.07
Rajasthan,Mandawar,27.86,76.55
Rajasthan,Mangrol,25.33,76.51
Rajasthan,Manohar Thana,24.24,76.80
Rajasthan,Manoharpur,27.30,75.95
Rajasthan,Meethari Marwar,27.58,74.69
Rajasthan,Merta,26.65,74.03
Rajasthan,Mundwa,27.06,73.82
Rajasthan,Nadbai,27.22,77.20
Rajasthan,Nagar,27.42,77.10
Rajasthan,Nagaur,27.20,73.73
Rajasthan,Nainwa,25.77,75.85
Rajasthan,Napasar,27.96,73.56
Rajasthan,Naraina,26.79,75.21
Rajasthan,Nasirabad,26.30,74.73
Rajasthan,Nathdwara,24.94,73.82
Rajasthan,Nawa,27.02,75.00
Rajasthan,Nawalgarh,27.85,75.27
Rajasthan,Neem ka Thana,27.74,75.79
Rajasthan,Nimaj,26.15,74.00
Rajasthan,Nimbahera,24.62,74.68
Rajasthan,Niwai,26.36,75.92
Rajasthan,Nohar,29.18,74.77
Rajasthan,Nokha,27.56,73.47
Rajasthan,Padampur,29.71,73.63
Rajasthan,Pali,25.77,73.32
Rajasthan,Partapur,23.59,74.17
Rajasthan,Parvatsar,26.89,74.77
Rajasthan,Phalodi,27.13,72.37
Rajasthan,Phulera,26.87,75.24
Rajasthan,Pilani,28.37,75.60
Rajasthan,Pilibangan,29.45,74.10
Rajasthan,Pindwara,24.80,73.06
Rajasthan,Pipar,26.38,73.54
Rajasthan,Pirawa,24.16,76.03
Rajasthan,Pokaran,26.92,71.92
Rajasthan,Pratapgarh,24.03,74.78
Rajasthan,Pushkar,26.49,74.55
Rajasthan,Raipur,26.04,74.02
Rajasthan,Raisinghnagar,29.54,73.45
Rajasthan,Rajakhera,26.90,78.17
Rajasthan,Rajaldesar,28.03,74.47
Rajasthan,Rajgarh,27.24,76.62
Rajasthan,Rajsamand,25.24,73.94
Rajasthan,Ramganj Mandi,24.65,75.94
Rajasthan,Ramgarh,27.25,75.18
Rajasthan,Rani,25.35,73.31
Rajasthan,Ratangarh,28.08,74.62
Rajasthan,Rawatbhata,24.93,75.59
Rajasthan,Rawatsar,29.27,74.40
Rajasthan,Ringas,27.36,75.57
Rajasthan,Sadri,25.19,73.45
Rajasthan,Salumbar,24.14,74.04
Rajasthan,Sambhar,26.91,75.19
Rajasthan,Samdari,25.81,72.58
Rajasthan,Sanchor,24.75,71.77
Rajasthan,Sangaria,29.80,74.47
Rajasthan,Sangod,24.93,76.29
Rajasthan,Sardarshahr,28.44,74.49
Rajasthan,Sarwar,26.06,75.01
Rajasthan,Sawai Madhopur,26.02,76.34
Rajasthan,Shahpura,25.62,74.92
Rajasthan,Sheoganj,25.14,73.07
Rajasthan,Sikar,27.61,75.14
Rajasthan,Sirohi,24.83,72.75
Rajasthan,Siwana,25.65,72.42
Rajasthan,Sojat,25.92,73.67
Rajasthan,Sri Dungargarh,28.10,74.01
Rajasthan,Sri Madhopur,27.47,75.60
Rajasthan,Sujangarh,27.70,74.47
Rajasthan,Suket,24.65,76.04
Rajasthan,Sunel,24.37,75.96
Rajasthan,Surajgarh,28.31,75.73
Rajasthan,Suratgarh,29.32,73.90
Rajasthan,Takhatgarh,25.32,73.00
Rajasthan,Taranagar,28.67,75.03
Rajasthan,Tijara,27.93,76.86
Rajasthan,Todabhim,26.92,76.82
Rajasthan,Todaraisingh,26.02,75.48
Rajasthan,Tonk,26.17,75.58
Rajasthan,Udaipur,24.33,73.77
Rajasthan,Udpura,24.73,75.98
Rajasthan,Uniara,26.15,75.22
Rajasthan,Wer,27.02,77.18
Sikkim,Gangtok,27.33,88.61
Sikkim,Gyalshing,27.29,88.26
Sikkim,Jorethang,27.11,88.32
Sikkim,Mangan,27.51,88.52
Sikkim,Namchi,27.16,88.36
Sikkim,Naya Bazar,27.13,88.24
Sikkim,Rangpo,27.18,88.53
Sikkim,Singtam,27.23,88.50
Tamil Nadu,Abiramam,9.44,78.44
Tamil Nadu,Adirampattinam,10.34,79.38
Tamil Nadu,Aduthurai,11.02,79.48
Tamil Nadu,Alagapuram,11.89,78.92
Tamil Nadu,Alandur,13.00,80.21
Tamil Nadu,Alanganallur,10.05,78.09
Tamil Nadu,Alangayam,12.62,78.75
Tamil Nadu,Alangudi,10.36,78.98
Tamil Nadu,Alangulam,8.86,77.50
Tamil Nadu,Alappakkam,11.60,79.72
Tamil Nadu,Alwa Tirunagari,8.61,77.94
Tamil Nadu,Ambasamudram,8.71,77.45
Tamil Nadu,Ambattur,13.10,80.16
Tamil Nadu,Ambur,12.79,78.72
Tamil Nadu,Ammapettai,10.79,79.32
Tamil Nadu,Anamalais,10.58,76.93
Tamil Nadu,Andippatti,10.00,77.62
Tamil Nadu,Annamalainagar,11.40,79.73
Tamil Nadu,Annavasal,10.46,78.70
Tamil Nadu,Annur,11.24,77.11
Tamil Nadu,Anthiyur,11.58,77.59
Tamil Nadu,Arakkonam,13.08,79.67
Tamil Nadu,Arantangi,10.17,78.99
Tamil Nadu,Arcot,12.91,79.32
Tamil Nadu,Arimalam,10.25,78.88
Tamil Nadu,Ariyalur,11.15,79.25
Tamil Nadu,Arni,12.67,79.29
Tamil Nadu,Arumbavur,11.38,78.73
Tamil Nadu,Arumuganeri,8.57,78.09
Tamil Nadu,Aruppukkottai,9.51,78.10
Tamil Nadu,Aruvankad,11.36,76.76
Tamil Nadu,Attayyampatti,11.53,78.05
Tamil Nadu,Attur,11.59,78.60
Tamil Nadu,Auroville,12.01,79.81
Tamil Nadu,Avadi,13.11,80.11
Tamil Nadu,Avinashi,11.19,77.27
Tamil Nadu,Ayakudi,10.45,77.55
Tamil Nadu,Ayyampettai,10.90,79.18
Tamil Nadu,Belur,11.71,78.41
Tamil Nadu,Bhavani,11.45,77.68
Tamil Nadu,Bodinayakkanur,10.01,77.35
Tamil Nadu,Chengam,12.31,78.79
Tamil Nadu,Chennai,13.09,80.28
Tamil Nadu,Chennimalai,11.16,77.60
Tamil Nadu,Chetput,13.07,80.24
Tamil Nadu,Chettipalaiyam,10.91,77.04
Tamil Nadu,Cheyyar,12.66,79.54
Tamil Nadu,Cheyyur,12.35,80.00
Tamil Nadu,Chidambaram,11.40,79.69
Tamil Nadu,Chingleput,12.69,79.98
Tamil Nadu,Chinna Salem,11.63,78.87
Tamil Nadu,Chinnamanur,9.84,77.38
Tamil Nadu,Chinnasekkadu,13.16,80.26
Tamil Nadu,Cholapuram,9.35,77.57
Tamil Nadu,Coimbatore,10.80,77.09
Tamil Nadu,Colachel,8.18,77.26
Tamil Nadu,Cuddalore,11.52,79.51
Tamil Nadu,Cumbum,9.74,77.28
Tamil Nadu,Denkanikota,12.53,77.79
Tamil Nadu,Desur,12.44,79.48
Tamil Nadu,Devadanappatti,10.15,77.64
Tamil Nadu,Devakottai,9.95,78.82
Tamil Nadu,Dhali,10.51,77.19
Tamil Nadu,Dharapuram,10.74,77.53
Tamil Nadu,Dharmapuri,12.13,78.16
Tamil Nadu,Dindigul,10.40,77.80
Tamil Nadu,Dusi,12.78,79.68
Tamil Nadu,Elayirampannai,9.27,77.82
Tamil Nadu,Elumalai,9.87,77.70
Tamil Nadu,Eral,8.63,78.02
Tamil Nadu,Eraniel,8.21,77.32
Tamil Nadu,Erode,11.34,77.55
Tamil Nadu,Erumaippatti,11.15,78.29
Tamil Nadu,Ettaiyapuram,9.14,77.99
Tamil Nadu,Gandhi Nagar,13.01,80.25
Tamil Nadu,Gangaikondan,8.86,77.78
Tamil Nadu,Gangavalli,11.50,78.65
Tamil Nadu,Gingee,12.25,79.42
Tamil Nadu,Gobichettipalayam,11.45,77.44
Tamil Nadu,Gudalur,9.68,77.25
Tamil Nadu,Gudiyatham,12.95,78.87
Tamil Nadu,Guduvancheri,12.85,80.06
Tamil Nadu,Gummidipundi,13.41,80.11
Tamil Nadu,Harur,12.05,78.48
Tamil Nadu,Hosur,12.74,77.83
Tamil Nadu,Idappadi,11.59,77.84
Tamil Nadu,Ilampillai,11.61,78.01
Tamil Nadu,Iluppur,10.51,78.62
Tamil Nadu,Injambakkam,12.92,80.25
Tamil Nadu,Irugur,11.02,77.06
Tamil Nadu,Jalakandapuram,11.70,77.87
Tamil Nadu,Jalarpet,12.57,78.57
Tamil Nadu,Jayamkondacholapuram,11.21,79.36
Tamil Nadu,Kadambur,9.00,77.86
Tamil Nadu,Kadayanallur,9.07,77.34
Tamil Nadu,Kalakkadu,8.51,77.55
Tamil Nadu,Kalavai,12.77,79.42
Tamil Nadu,Kallakkurichchi,11.74,78.96
Tamil Nadu,Kallidaikurichi,8.69,77.47
Tamil Nadu,Kallupatti,9.72,77.87
Tamil Nadu,Kalugumalai,9.15,77.71
Tamil Nadu,Kamuthi,9.41,78.37
Tamil Nadu,Kanadukattan,10.17,78.78
Tamil Nadu,Kancheepuram,12.67,79.99
Tamil Nadu,Kanchipuram,12.84,79.70
Tamil Nadu,Kangayam,11.01,77.56
Tamil Nadu,Kanniyakumari,8.32,77.34
Tamil Nadu,Karaikkudi,10.07,78.77
Tamil Nadu,Karamadai,11.24,76.96
Tamil Nadu,Karambakkudi,10.46,79.14
Tamil Nadu,Kariapatti,9.68,78.10
Tamil Nadu,Karumbakkam,12.70,80.09
Tamil Nadu,Karur,10.96,78.08
Tamil Nadu,Katpadi,12.97,79.15
Tamil Nadu,Kattivakkam,13.22,80.32
Tamil Nadu,Kattupputtur,10.99,78.22
Tamil Nadu,Kaveripatnam,12.42,78.22
Tamil Nadu,Kayalpattinam,8.57,78.12
Tamil Nadu,Kayattar,8.95,77.77
Tamil Nadu,Keelakarai,9.23,78.79
Tamil Nadu,Kelamangalam,12.60,77.85
Tamil Nadu,Kil Bhuvanagiri,11.44,79.65
Tamil Nadu,Kilvelur,10.77,79.74
Tamil Nadu,Kiranur,10.57,78.79
Tamil Nadu,Kodaikanal,10.24,77.49
Tamil Nadu,Kodumudi,11.08,77.88
Tamil Nadu,Kombai,9.85,77.30
Tamil Nadu,Konganapuram,11.57,77.90
Tamil Nadu,Koothanallur,10.72,79.52
Tamil Nadu,Koradachcheri,10.77,79.49
Tamil Nadu,Korampallam,8.78,78.09
Tamil Nadu,Kotagiri,11.42,76.86
Tamil Nadu,Kottaiyur,10.11,78.80
Tamil Nadu,Kovilpatti,9.17,77.87
Tamil Nadu,Krishnagiri,12.58,77.96
Tamil Nadu,Kulattur,9.00,78.19
Tamil Nadu,Kulittalai,10.93,78.41
Tamil Nadu,Kumaralingam,10.49,77.35
Tamil Nadu,Kumbakonam,10.96,79.39
Tamil Nadu,Kunnattur,12.35,78.51
Tamil Nadu,Kurinjippadi,11.55,79.59
Tamil Nadu,Kuttalam,8.93,77.27
Tamil Nadu,Kuzhithurai,8.32,77.19
Tamil Nadu,Lalgudi,10.87,78.82
Tamil Nadu,Madambakkam,12.85,80.05
Tamil Nadu,Madipakkam,12.96,80.20
Tamil Nadu,Madukkarai,10.91,76.96
Tamil Nadu,Madukkur,10.48,79.40
Tamil Nadu,Madurai,9.89,78.03
Tamil Nadu,Madurantakam,12.51,79.88
Tamil Nadu,Mallapuram,11.98,78.25
Tamil Nadu,Mallasamudram,11.49,78.03
Tamil Nadu,Mallur,11.54,78.14
Tamil Nadu,Manali,13.17,80.27
Tamil Nadu,Manalurpettai,12.01,79.09
Tamil Nadu,Manamadurai,9.67,78.47
Tamil Nadu,Manappakkam,13.01,80.17
Tamil Nadu,Manapparai,10.61,78.43
Tamil Nadu,Manavalakurichi,8.15,77.31
Tamil Nadu,Mandapam,9.28,79.12
Tamil Nadu,Mangalam,9.76,78.64
Tamil Nadu,Mannargudi,10.67,79.45
Tamil Nadu,Marakkanam,12.19,79.94
Tamil Nadu,Marandahalli,12.39,78.00
Tamil Nadu,Masinigudi,11.57,76.64
Tamil Nadu,Mattur,11.32,79.20
Tamil Nadu,Mayiladuthurai,11.10,79.66
Tamil Nadu,Melur,10.03,78.34
Tamil Nadu,Mettuppalaiyam,11.17,78.45
Tamil Nadu,Mettur,11.79,77.80
Tamil Nadu,Minjur,13.28,80.26
Tamil Nadu,Mohanur,11.06,78.14
Tamil Nadu,Mudukulattur,9.34,78.51
Tamil Nadu,Mulanur,10.79,77.71
Tamil Nadu,Musiri,10.95,78.44
Tamil Nadu,Muttupet,10.40,79.49
Tamil Nadu,Naduvattam,11.48,76.54
Tamil Nadu,Nagapattinam,10.85,79.74
Tamil Nadu,Nagercoil,8.18,77.43
Tamil Nadu,Namagiripettai,11.46,78.27
Tamil Nadu,Namakkal,11.30,78.13
Tamil Nadu,Nambiyur,11.36,77.32
Tamil Nadu,Nambutalai,9.73,79.01
Tamil Nadu,Nandambakkam,12.98,80.07
Tamil Nadu,Nangavalli,11.76,77.89
Tamil Nadu,Nangilickondan,12.26,79.48
Tamil Nadu,Nanguneri,8.49,77.66
Tamil Nadu,Nannilam,10.88,79.61
Tamil Nadu,Naravarikuppam,13.19,80.18
Tamil Nadu,Nattam,10.23,78.23
Tamil Nadu,Nattarasankottai,9.87,78.55
Tamil Nadu,Needamangalam,10.77,79.42
Tamil Nadu,Neelankarai,12.95,80.26
Tamil Nadu,Negapatam,10.76,79.84
Tamil Nadu,Nellikkuppam,11.78,79.67
Tamil Nadu,Nilakottai,10.17,77.85
Tamil Nadu,Nilgiris,11.46,76.64
Tamil Nadu,Odugattur,12.77,78.88
Tamil Nadu,Omalur,11.74,78.05
Tamil Nadu,Ooty,11.41,76.70
Tamil Nadu,Padmanabhapuram,8.24,77.33
Tamil Nadu,Palakkodu,12.31,78.07
Tamil Nadu,Palamedu,10.11,78.11
Tamil Nadu,Palani,10.45,77.52
Tamil Nadu,Palavakkam,12.95,80.26
Tamil Nadu,Palladam,10.99,77.29
Tamil Nadu,Pallappatti,10.72,77.88
Tamil Nadu,Pallattur,10.15,78.80
Tamil Nadu,Pallavaram,12.97,80.15
Tamil Nadu,Pallikondai,12.91,78.94
Tamil Nadu,Pallipattu,13.34,79.44
Tamil Nadu,Pallippatti,11.94,78.40
Tamil Nadu,Panruti,11.78,79.55
Tamil Nadu,Papanasam,10.93,79.27
Tamil Nadu,Papireddippatti,11.92,78.37
Tamil Nadu,Papparappatti,12.22,78.06
Tamil Nadu,Paramagudi,9.55,78.59
Tamil Nadu,Pattukkottai,10.42,79.32
Tamil Nadu,Pennadam,11.40,79.24
Tamil Nadu,Pennagaram,12.13,77.90
Tamil Nadu,Pennathur,12.25,79.23
Tamil Nadu,Peraiyur,9.74,77.79
Tamil Nadu,Perambalur,11.27,78.87
Tamil Nadu,Peranamallur,12.57,79.43
Tamil Nadu,Peranampattu,12.93,78.72
Tamil Nadu,Peravurani,10.29,79.20
Tamil Nadu,Periyakulam,10.12,77.54
Tamil Nadu,Periyanayakkanpalaiyam,11.15,76.95
Tamil Nadu,Periyanegamam,10.74,77.10
Tamil Nadu,Periyapatti,10.76,77.27
Tamil Nadu,Periyapattinam,9.27,78.90
Tamil Nadu,Perundurai,11.28,77.59
Tamil Nadu,Perungudi,12.96,80.24
Tamil Nadu,Perur,10.98,76.91
Tamil Nadu,Pollachi,10.66,77.01
Tamil Nadu,Polur,12.51,79.12
Tamil Nadu,Ponnamaravati,10.28,78.54
Tamil Nadu,Ponneri,13.34,80.19
Tamil Nadu,Poonamalle,13.05,80.11
Tamil Nadu,Porur,13.04,80.16
Tamil Nadu,Pudukkottai,10.35,78.90
Tamil Nadu,Puduppatti,11.15,78.21
Tamil Nadu,Pudur,13.00,79.14
Tamil Nadu,Puduvayal,13.33,80.15
Tamil Nadu,Puliyangudi,9.17,77.40
Tamil Nadu,Puliyur,10.63,78.84
Tamil Nadu,Pullambadi,10.94,78.91
Tamil Nadu,Punjai Puliyampatti,11.35,77.17
Tamil Nadu,Rajapalaiyam,9.45,77.55
Tamil Nadu,Ramanathapuram,9.37,78.83
Tamil Nadu,Rameswaram,9.29,79.31
Tamil Nadu,Ranipet,12.95,79.28
Tamil Nadu,Rasipuram,11.46,78.19
Tamil Nadu,Saint Thomas Mount,13.00,80.20
Tamil Nadu,Salem,11.65,78.00
Tamil Nadu,Sathankulam,8.44,77.91
Tamil Nadu,Sathyamangalam,11.51,77.24
Tamil Nadu,Sattur,9.36,77.92
Tamil Nadu,Sayalkudi,9.17,78.45
Tamil Nadu,Seven Pagodas,12.62,80.19
Tamil Nadu,Sholinghur,13.12,79.42
Tamil Nadu,Singanallur,11.00,77.03
Tamil Nadu,Singapperumalkovil,12.76,80.01
Tamil Nadu,Sirkazhi,11.24,79.74
Tamil Nadu,Sirumugai,11.32,77.01
Tamil Nadu,Sivaganga,9.93,78.54
Tamil Nadu,Sivagiri,9.34,77.43
Tamil Nadu,Sivakasi,9.45,77.80
Tamil Nadu,Srimushnam,11.40,79.40
Tamil Nadu,Sriperumbudur,12.97,79.94
Tamil Nadu,Srivaikuntam,8.63,77.91
Tamil Nadu,Srivilliputhur,9.51,77.63
Tamil Nadu,Suchindram,8.15,77.47
Tamil Nadu,Sulur,11.02,77.13
Tamil Nadu,Surandai,8.98,77.42
Tamil Nadu,Swamimalai,10.96,79.33
Tamil Nadu,Tambaram,12.92,80.13
Tamil Nadu,Tanjore,10.79,79.14
Tamil Nadu,Taramangalam,11.69,77.97
Tamil Nadu,Tattayyangarpettai,11.12,78.45
Tamil Nadu,Thanjavur,10.64,79.22
Tamil Nadu,Tharangambadi,11.03,79.85
Tamil Nadu,Theni,9.85,77.42
Tamil Nadu,Thenkasi,8.96,77.32
Tamil Nadu,Thirukattupalli,10.84,78.96
Tamil Nadu,Thiruthani,13.18,79.62
Tamil Nadu,Thiruvaiyaru,10.88,79.10
Tamil Nadu,Thiruvallur,13.25,80.00
Tamil Nadu,Thiruvarur,10.77,79.64
Tamil Nadu,Thiruvidaimaruthur,11.00,79.45
Tamil Nadu,Thoothukudi,8.77,78.13
Tamil Nadu,Tindivanam,12.23,79.66
Tamil Nadu,Tinnanur,13.11,80.03
Tamil Nadu,Tiruchchendur,8.50,78.12
Tamil Nadu,Tiruchengode,11.38,77.89
Tamil Nadu,Tiruchirappalli,10.97,78.65
Tamil Nadu,Tirukkoyilur,11.97,79.20
Tamil Nadu,Tirumullaivasal,11.24,79.84
Tamil Nadu,Tirunelveli,8.73,77.68
Tamil Nadu,Tirunelveli Kattabo,8.79,77.57
Tamil Nadu,Tiruppalaikudi,9.55,78.92
Tamil Nadu,Tirupparangunram,9.88,78.07
Tamil Nadu,Tiruppur,11.12,77.35
Tamil Nadu,Tiruppuvanam,9.83,78.26
Tamil Nadu,Tiruttangal,9.48,77.83
Tamil Nadu,Tiruvannamalai,12.51,79.09
Tamil Nadu,Tiruvottiyur,13.16,80.30
Tamil Nadu,Tisaiyanvilai,8.34,77.87
Tamil Nadu,Tondi,9.74,79.02
Tamil Nadu,Turaiyur,11.15,78.60
Tamil Nadu,Udangudi,8.43,78.03
Tamil Nadu,Udumalaippettai,10.59,77.25
Tamil Nadu,Uppiliyapuram,11.26,78.51
Tamil Nadu,Usilampatti,9.97,77.79
Tamil Nadu,Uttamapalaiyam,9.81,77.33
Tamil Nadu,Uttiramerur,12.61,79.76
Tamil Nadu,Uttukkuli,11.17,77.45
Tamil Nadu,Vadakku Valliyur,8.38,77.61
Tamil Nadu,Vadakku Viravanallur,8.70,77.52
Tamil Nadu,Vadamadurai,10.44,78.10
Tamil Nadu,Vadippatti,10.08,77.96
Tamil Nadu,Valangaiman,10.89,79.39
Tamil Nadu,Valavanur,11.92,79.58
Tamil Nadu,Vallam,10.72,79.06
Tamil Nadu,Valparai,10.33,76.95
Tamil Nadu,Vandalur,12.89,80.08
Tamil Nadu,Vandavasi,12.50,79.61
Tamil Nadu,Vaniyambadi,12.68,78.62
Tamil Nadu,Vasudevanallur,9.24,77.41
Tamil Nadu,Vattalkundu,10.16,77.76
Tamil Nadu,Vedaraniyam,10.37,79.85
Tamil Nadu,Vedasandur,10.53,77.95
Tamil Nadu,Velankanni,10.68,79.83
Tamil Nadu,Vellanur,13.16,80.11
Tamil Nadu,Vellore,12.86,79.04
Tamil Nadu,Velur,11.11,78.00
Tamil Nadu,Vengavasal,12.90,80.17
Tamil Nadu,Vettaikkaranpudur,10.56,76.91
Tamil Nadu,Vettavalam,12.11,79.25
Tamil Nadu,Vijayapuri,11.25,77.50
Tamil Nadu,Vikravandi,12.04,79.55
Tamil Nadu,Vilattikulam,9.13,78.17
Tamil Nadu,Villupuram,11.99,79.37
Tamil Nadu,Viraganur,11.48,78.74
Tamil Nadu,Virudhunagar,9.45,77.92
Tamil Nadu,Vriddhachalam,11.52,79.32
Tamil Nadu,Walajapet,12.93,79.37
Tamil Nadu,Wallajahbad,12.79,79.82
Tamil Nadu,Wellington,11.37,76.78
Telangana,Adilabad,19.50,78.50
Telangana,Alampur,15.88,78.13
Telangana,Andol,17.81,78.08
Telangana,Asifabad,19.36,79.28
Telangana,Balapur,17.31,78.50
Telangana,Banswada,18.38,77.88
Telangana,Bellampalli,19.06,79.49
Telangana,Bhadrachalam,17.67,80.89
Telangana,Bhadradri Kothagudem,17.55,80.62
Telangana,Bhaisa,19.11,77.96
Telangana,Bhongir,17.52,78.89
Telangana,Bodhan,18.66,77.89
Telangana,Chandur,17.87,78.10
Telangana,Chatakonda,17.55,80.65
Telangana,Dasnapur,19.65,78.51
Telangana,Devarkonda,16.69,78.92
Telangana,Dornakal,17.44,80.15
Telangana,Farrukhnagar,17.08,78.20
Telangana,Gaddi Annaram,17.37,78.52
Telangana,Gadwal,16.24,77.80
Telangana,Ghatkesar,17.45,78.68
Telangana,Gopalur,16.61,77.81
Telangana,Gudur,17.49,78.82
Telangana,Hyderabad,17.38,78.46
Telangana,Jagtial,18.79,78.92
Telangana,Jangaon,17.73,79.15
Telangana,Jangoan,17.73,79.16
Telangana,Jayashankar Bhupalapally,18.20,79.94
Telangana,Jogulamba Gadwal,16.23,77.81
Telangana,Kagaznagar,19.33,79.47
Telangana,Kamareddi,18.32,78.34
Telangana,Kamareddy,18.33,78.33
Telangana,Karimnagar,18.34,79.23
Telangana,Khammam,17.50,80.33
Telangana,Kodar,17.00,79.97
Telangana,Koratla,18.82,78.71
Telangana,Kothapet,19.35,79.48
Telangana,Kottagudem,17.55,80.62
Telangana,Kottapalli,18.50,79.09
Telangana,Kukatpalli,17.48,78.41
Telangana,Kyathampalle,19.67,78.53
Telangana,Lakshettipet,18.87,79.22
Telangana,Lal Bahadur Nagar,17.35,78.56
Telangana,Mahabubabad,17.60,80.01
Telangana,Mahbubnagar,16.63,77.76
Telangana,Malkajgiri,17.45,78.53
Telangana,Mancheral,18.87,79.43
Telangana,Mandamarri,18.97,79.47
Telangana,Manthani,18.65,79.67
Telangana,Manuguru,17.98,80.75
Telangana,Medak,17.75,78.25
Telangana,Medchal,17.63,78.48
Telangana,Medchal Malkajgiri,17.61,78.54
Telangana,Mirialguda,16.87,79.56
Telangana,Nagar Karnul,16.48,78.32
Telangana,Nalgonda,17.17,79.50
Telangana,Narayanpet,16.75,77.50
Telangana,Narsingi,18.04,78.43
Telangana,Naspur,18.85,79.46
Telangana,Nirmal,19.10,78.34
Telangana,Nizamabad,18.75,78.25
Telangana,Paloncha,17.60,80.71
Telangana,Palwancha,17.58,80.68
Telangana,Patancheru,17.53,78.26
Telangana,Peddapalli,18.61,79.37
Telangana,Quthbullapur,17.50,78.46
Telangana,Rajanna Sircilla,18.39,78.82
Telangana,Ramagundam,18.76,79.47
Telangana,Ramgundam,18.80,79.45
Telangana,Rangareddi,17.28,78.17
Telangana,Sadaseopet,17.62,77.95
Telangana,Sangareddi,17.62,78.09
Telangana,Sathupalli,17.25,80.87
Telangana,Secunderabad,17.50,78.54
Telangana,Serilingampalle,17.49,78.30
Telangana,Siddipet,18.10,78.85
Telangana,Singapur,17.47,78.13
Telangana,Sirpur,19.48,79.58
Telangana,Sirsilla,18.39,78.81
Telangana,Sriramnagar,17.27,78.26
Telangana,Suriapet,17.14,79.62
Telangana,Tandur,17.25,77.58
Telangana,Uppal Kalan,17.41,78.56
Telangana,Vemalwada,18.47,78.87
Telangana,Vikarabad,17.34,77.90
Telangana,Wanparti,16.37,78.07
Telangana,Warangal,18.00,79.83
Telangana,Yellandu,17.59,80.32
Telangana,Zahirabad,17.68,77.61
Tripura,Agartala,23.84,91.28
Tripura,Amarpur,23.53,91.66
Tripura,Ambasa,23.94,91.85
Tripura,Barjala,23.62,91.36
Tripura,Belonia,23.25,91.45
Tripura,Dhalai,23.84,91.93
Tripura,Dharmanagar,24.37,92.17
Tripura,Gomati,23.53,91.48
Tripura,Kailashahar,24.33,92.00
Tripura,Kamalpur,24.20,91.83
Tripura,Khowai,24.08,91.60
Tripura,North Tripura,24.13,92.16
Tripura,Ranir Bazar,23.83,91.37
Tripura,Sabrum,23.00,91.72
Tripura,Sonamura,23.48,91.27
Tripura,South Tripura,23.17,91.61
Tripura,Udaipur,23.53,91.48
Tripura,Unakoti,24.33,92.00
Tripura,West Tripura,23.92,91.50
Uttar Pradesh,Achhnera,27.18,77.76
Uttar Pradesh,Afzalgarh,29.39,78.67
Uttar Pradesh,Agra,27.18,78.02
Uttar Pradesh,Ahraura,25.02,83.03
Uttar Pradesh,Aidalpur,26.13,79.45
Uttar Pradesh,Airwa,26.90,79.43
Uttar Pradesh,Akbarpur,26.43,82.53
Uttar Pradesh,Akola,27.07,77.88
Uttar Pradesh,Aliganj,27.49,79.17
Uttar Pradesh,Aligarh,27.83,78.17
Uttar Pradesh,Allahganj,27.55,79.69
Uttar Pradesh,Amanpur,27.71,78.74
Uttar Pradesh,Amauli,26.02,80.30
Uttar Pradesh,Ambahta,29.86,77.34
Uttar Pradesh,Ambedkar Nagar,26.41,82.70
